transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,Unnamed: 46
1-102-2025-91738,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,22-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,وادي 645,WADI 645,2999,وادي 645,WADI 645,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,76.43,1126784.0,14742.7,,,1.0,1.0,0.0,
1-102-2025-29654,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,11-04-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,أميثست باي سيرويا,AMETHYST BY SIROYA,3244,اميثيست بواسطة سيرويا,AMETHYST BY SIROYA,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,98.2,1288030.0,13116.4,,,1.0,1.0,0.0,
1-102-2025-53334,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,20-06-2025,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,,,1,34.27,868888.0,25354.19,,,1.0,1.0,0.0,
1-102-2025-56940,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,01-07-2025,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,,,1,47.27,910310.0,19257.67,,,1.0,1.0,0.0,
1-102-2025-56975,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,01-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,84.3,1099888.0,13047.31,,,1.0,1.0,0.0,
1-102-2025-57004,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,01-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,66.15,870888.0,13165.35,,,1.0,1.0,0.0,
1-102-2025-122177,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,27-11-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,126.83,1677972.0,13230.09,,,1.0,2.0,0.0,
1-102-2025-84619,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,04-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,66.23,960189.0,14497.8,,,1.0,2.0,0.0,
1-102-2025-57213,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,01-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورست سيتي تاور,FOREST CITY TOWER,3330,فورست سيتي تاور,FOREST CITY TOWER,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,84.34,1136888.0,13479.82,,,1.0,1.0,0.0,
2-810-2024-692,810,2,رهون,Mortgages,تسجيل اجارة تمويلية,Lease Finance Registration,08-07-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,Paradise View 1,Paradise View 1,1912,باراديس فيو 1,Paradise View 1,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,75.95,418657.0,5512.27,,,1.0,1.0,0.0,
2-810-2024-644,810,2,رهون,Mortgages,تسجيل اجارة تمويلية,Lease Finance Registration,09-07-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,Paradise View 1,Paradise View 1,1912,باراديس فيو 1,Paradise View 1,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,75.95,416199.0,5479.91,,,1.0,1.0,0.0,
1-11-2025-9237,11,1,مبايعات,Sales,بيع,Sell,05-03-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,Paradise View 1,Paradise View 1,1912,باراديس فيو 1,Paradise View 1,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,39.85,441000.0,11066.5,,,1.0,1.0,0.0,
1-11-2024-40926,11,1,مبايعات,Sales,بيع,Sell,28-10-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,Paradise View 1,Paradise View 1,1912,باراديس فيو 1,Paradise View 1,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,72.19,1047600.0,14511.71,,,1.0,1.0,0.0,
1-460-2025-70,460,1,مبايعات,Sales,بيع مقيد بسنوات الدفع,Sale On Payment Plan,27-02-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,97.65,1026389.0,10510.9,,,1.0,2.0,0.0,
1-11-2025-37316,11,1,مبايعات,Sales,بيع,Sell,09-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,99.34,775230.0,7803.81,,,1.0,1.0,0.0,
1-11-2025-34839,11,1,مبايعات,Sales,بيع,Sell,26-08-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,129.89,1027618.0,7911.45,,,1.0,1.0,0.0,
1-11-2025-46901,11,1,مبايعات,Sales,بيع,Sell,11-11-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,128.98,1020420.0,7911.46,,,1.0,1.0,0.0,
1-11-2025-40480,11,1,مبايعات,Sales,بيع,Sell,30-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,103.77,862014.0,8306.97,,,1.0,1.0,0.0,
2-13-2025-28177,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,06-10-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,129.78,890689.0,6863.07,,,2.0,1.0,0.0,
2-13-2025-26511,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,19-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج الربيه,Al Rabia Tower,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,103.77,689611.0,6645.57,,,1.0,1.0,0.0,
1-102-2026-5521,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,19-01-2026,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,,,1,65.25,1494098.0,22898.06,,,1.0,1.0,0.0,
1-102-2025-27199,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,04-04-2025,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,,,1,35.12,669255.0,19056.25,,,1.0,1.0,0.0,
1-102-2025-11326,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,12-02-2025,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,,,1,35.07,779133.0,22216.52,,,1.0,1.0,0.0,
1-102-2025-31901,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,17-04-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,68.51,1095831.0,15995.2,,,1.0,1.0,0.0,
1-102-2025-61842,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,14-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,106.3,1264420.0,11894.83,,,1.0,1.0,0.0,
1-102-2025-868,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,08-01-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,68.41,1149000.0,16795.79,,,1.0,1.0,0.0,
1-102-2025-84039,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,15-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,69.42,1195133.0,17215.99,,,1.0,1.0,0.0,
1-102-2025-10793,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,26-02-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,استوديو,Studio,1,38.67,770721.0,19930.74,,,1.0,1.0,0.0,
1-102-2025-75955,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,18-08-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,استوديو,Studio,1,38.68,755000.0,19519.15,,,1.0,2.0,0.0,
1-102-2025-286,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,06-01-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,73.67,1219000.0,16546.76,,,1.0,1.0,0.0,
1-102-2024-107235,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,23-12-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,106.6,1515789.0,14219.41,,,1.0,1.0,0.0,
1-102-2025-50390,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,13-06-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,68.48,1203183.0,17569.85,,,1.0,1.0,0.0,
1-102-2025-84448,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,04-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,68.93,1039157.0,15075.55,,,1.0,1.0,0.0,
1-102-2025-22249,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,18-03-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سامانا براري لاجونز,Samana Barari Lagoons,3422,سامانا براري لاجونز,Samana Barari Lagoons,Majan,ماجان,,,,,,,غرفة,1 B/R,1,68.47,1104105.0,16125.39,,,1.0,1.0,0.0,
1-102-2025-134150,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,57.29,756999.0,13213.46,,,1.0,1.0,0.0,
1-102-2025-128354,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,16-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,78.18,1153999.0,14760.8,,,1.0,1.0,0.0,
1-102-2026-1771,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,08-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.86,691999.0,19850.8,,,1.0,2.0,0.0,
1-102-2025-135278,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.31,687999.0,20052.43,,,1.0,1.0,0.0,
1-102-2025-135249,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,33.95,680999.0,20058.88,,,1.0,1.0,0.0,
1-102-2025-129990,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,18-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,97.84,1242999.0,12704.41,,,1.0,1.0,0.0,
1-102-2026-3957,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,14-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي تيتانيا,BINGHATTI TITANIA,4104,بن غاطي تيتانيا,Binghatti Titania,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,74.1,1196999.0,16153.83,,,1.0,1.0,0.0,
